"gene","module_name"
"LRRC66","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRC70","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRC8A","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRC8B","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRC8C","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRC8D","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRC8E","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRN1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRN2","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRN4","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRTM1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRTM2","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRRTM3","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRTM1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"LRTM2","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"MFHAS1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"MXRA5","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"OMG","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"OPTC","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"PODN","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"PODNL1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"RTN4R","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"RTN4RL1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"RTN4RL2","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"TCTE1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"TSKU","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"VASN","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"XRRA1","<a href=""./htmls/PPI-STRING_Consensus_mod5.html"">PPI-STRING_Consensus_mod5<a>"
"ANO10","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"ANO8","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"AQR","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"BOLL","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"BUD13","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"C1orf35","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"CIRBP","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"CLK4","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"CWF19L1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"CWF19L2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DAZ1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DAZ2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DAZ3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DAZ4","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DAZAP1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DAZL","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"DGCR14","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"EIF4H","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"GPATCH1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"HNRNPA1L2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"HNRNPAB","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"HNRNPCL1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"KHDRBS2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"KHDRBS3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"LEMD2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"LEMD3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"LSM12","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"LUC7L","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"LUC7L2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"LUC7L3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"MSI1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"MSI2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"NCBP2L","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"PRPF40A","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RALY","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RALYL","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RBFOX3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RBM24","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RBM3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RBM38","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RBMX2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RBMXL3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RNF113A","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RNF113B","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"RNPC3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SF1","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SF3B4","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SLIRP","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SLU7","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SNRNP35","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SRPK3","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SRRM2","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SRSF10","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"SRSF12","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"TRNAU1AP","<a href=""./htmls/PPI-STRING_Consensus_mod6.html"">PPI-STRING_Consensus_mod6<a>"
"CTCFL","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"RLF","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZBTB10","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZBTB2","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZBTB33","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZBTB34","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZFP2","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZFP92","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZIK1","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF100","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF107","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF133","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF140","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF141","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF146","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF155","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF157","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF160","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF189","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF200","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF212","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF214","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF227","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF3","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF304","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF32","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF343","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF35","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF398","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF414","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF415","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF426","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF429","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF438","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF440","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF470","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF485","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF500","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF506","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF512","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF516","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF517","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF530","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF547","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF552","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF559","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF559-ZNF177","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF57","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF579","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF587","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF595","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF596","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF599","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF607","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF616","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF624","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF625","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF639","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF646","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF654","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF655","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF660","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF672","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF674","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF679","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF680","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF684","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF688","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF692","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF720","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF721","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF728","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF738","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF74","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF75A","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF765","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF768","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF77","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF780A","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF786","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF790","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF792","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF805","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF808","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF83","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF84","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF85","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZNF92","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"ZSCAN23","<a href=""./htmls/PPI-STRING_Consensus_mod7.html"">PPI-STRING_Consensus_mod7<a>"
"APOO","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"APOOL","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COA6","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX4I1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX4I2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX5A","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX5B","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX6A1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX6A1P2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX6A2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX6B1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX6B2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX6C","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX7A1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX7A2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX7A2L","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX7B","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX7C","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"COX8A","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"CYC1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"CYCS","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"HTATIP2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"MT-CO1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"MT-CO2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"MT-CO3","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"MT-CYB","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"NDUFAB1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"NDUFB10","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"NDUFC2-KCTD14","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"NMRAL1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"PET100","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"SDHD","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCR10","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCR11","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCRB","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCRC1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCRC2","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCRFS1","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCRH","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"UQCRQ","<a href=""./htmls/PPI-STRING_Consensus_mod8.html"">PPI-STRING_Consensus_mod8<a>"
"OR10G9","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10H1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10H2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10H3","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10H4","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10J3","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10J5","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10K1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR10T2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR13C2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR13F1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR13J1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR14A2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR14K1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1A2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1B1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1D2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1E2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1J1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1J4","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1K1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1M1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1N2","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR1Q1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR2A5","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR2A7","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR2AG1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
"OR2AP1","<a href=""./htmls/PPI-STRING_Consensus_mod9.html"">PPI-STRING_Consensus_mod9<a>"
